Date,AAPL,ADBE,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,ORCL
2023-11-07,179.71380615234375,585.2000122070312,142.7100067138672,209.2969970703125,129.89639282226562,38.257625579833984,316.6084289550781,353.7066650390625,45.92288589477539,106.331787109375
2023-11-08,180.77142333984375,585.3099975585938,142.0800018310547,208.93141174316406,130.75926208496094,37.418853759765625,317.561767578125,356.3261413574219,46.54145431518555,109.59033203125
2023-11-09,180.29696655273438,577.739990234375,140.60000610351562,207.4889678955078,129.1724090576172,37.30044174194336,318.32635498046875,353.8636474609375,46.91719436645508,109.44398498535156
2023-11-10,184.48350524902344,597.219970703125,143.55999755859375,211.0655059814453,131.5031280517578,38.346431732177734,326.4893493652344,362.6737060546875,48.30122756958008,110.3122787475586
2023-11-13,182.89993286132812,590.3400268554688,142.58999633789062,212.6956787109375,131.0072021484375,37.724754333496094,326.906494140625,359.74029541015625,48.58602523803711,111.36593627929688
2023-11-14,185.51280212402344,604.3300170898438,145.8000030517578,218.52487182617188,132.52468872070312,38.88916015625,333.9770202636719,363.2622985839844,49.62129592895508,113.26837158203125
2023-11-15,186.07691955566406,595.3099975585938,143.1999969482422,216.78598022460938,133.51651000976562,40.073307037353516,330.4020690917969,363.4097595214844,48.853843688964844,111.27812957763672
2023-11-16,187.75946044921875,602.0599975585938,142.8300018310547,218.79164123535156,135.8075408935547,42.777095794677734,331.871826171875,369.7997131347656,49.44542694091797,111.87325286865234
2023-11-17,187.7396697998047,602.6599731445312,145.17999267578125,218.56439208984375,134.20083618164062,43.231014251708984,332.7158508300781,363.5867919921875,49.263553619384766,112.54643249511719
2023-11-20,189.48158264160156,612.7000122070312,146.1300048828125,222.4274444580078,135.13311767578125,44.14872360229492,337.6116638183594,371.0481872558594,50.37377166748047,114.0683822631836
2023-11-21,188.67990112304688,610.989990234375,143.89999389648438,221.62718200683594,135.84719848632812,43.063262939453125,334.6424560546875,366.7522277832031,49.90909957885742,113.24886322021484
2023-11-22,189.34300231933594,619.719970703125,146.7100067138672,221.15293884277344,137.35475158691406,43.09286117553711,339.12115478515625,371.4512634277344,48.68195343017578,113.40496063232422
2023-11-24,188.01678466796875,619.4299926757812,146.74000549316406,221.6864471435547,135.56951904296875,43.3790283203125,335.8837585449219,371.0383605957031,47.74261474609375,113.41470336914062
2023-11-27,187.838623046875,619.27001953125,147.72999572753906,222.09152221679688,135.2917938232422,43.49745178222656,332.37823486328125,372.19842529296875,48.208290100097656,113.62935638427734
2023-11-28,188.44236755371094,623.3200073242188,147.02999877929688,222.219970703125,136.07534790039062,43.64546585083008,336.6384582519531,376.2191467285156,47.78758239746094,113.40496063232422
2023-11-29,187.42295837402344,617.3900146484375,146.32000732421875,227.5847930908203,133.8834686279297,44.3460807800293,329.89556884765625,372.434326171875,48.106361389160156,113.37569427490234
2023-11-30,187.99700927734375,611.010009765625,146.08999633789062,248.87606811523438,131.44361877441406,44.1092529296875,324.8805847167969,372.4932861328125,46.73731994628906,113.37569427490234
2023-12-01,189.27374267578125,612.469970703125,147.02999877929688,256.8788757324219,130.7790985107422,43.16194152832031,322.5667419433594,368.1678161621094,46.73232650756836,114.30252838134766
2023-12-04,187.48233032226562,604.5599975585938,144.83999633789062,247.65098571777344,128.21034240722656,41.790306091308594,317.8000183105469,362.8887634277344,45.47819900512695,112.9561767578125
2023-12-05,191.4313201904297,602.219970703125,146.8800048828125,248.0066680908203,129.916259765625,41.365989685058594,316.0820617675781,366.2115478515625,46.53755569458008,111.73666381835938
2023-12-06,190.3426513671875,595.7000122070312,144.52000427246094,246.13937377929688,128.95419311523438,40.72458267211914,315.2479248046875,362.5544738769531,45.47520446777344,109.29765319824219
2023-12-07,192.2725830078125,608.780029296875,146.8800048828125,245.86270141601562,135.8075408935547,41.592952728271484,324.3244934082031,364.6680908203125,46.56753921508789,110.11715698242188
2023-12-08,193.69778442382812,610.010009765625,147.4199981689453,247.79916381835938,133.8834686279297,42.135684967041016,330.4417724609375,367.892578125,47.47698211669922,110.839111328125
2023-12-11,191.19378662109375,625.2000122070312,145.88999938964844,249.07369995117188,132.1973876953125,43.95136642456055,323.0235900878906,365.0121765136719,46.5985221862793,112.32202911376953
2023-12-12,192.70803833007812,633.6599731445312,147.47999572753906,253.37147521972656,131.43370056152344,43.457977294921875,331.9015808105469,368.0400390625,47.62788772583008,98.35128784179688
2023-12-13,195.9246368408203,624.260009765625,148.83999633789062,254.2310333251953,131.48330688476562,43.9809684753418,332.41796875,368.03021240234375,48.05862808227539,100.47811889648438
2023-12-14,196.0731201171875,584.6400146484375,147.4199981689453,254.12232971191406,130.8584747314453,44.582908630371094,330.85882568359375,359.73309326171875,48.320457458496094,97.86347961425781
2023-12-15,195.5386505126953,584.6799926757812,149.97000122070312,258.4596862792969,131.51303100585938,45.549957275390625,332.59674072265625,364.4518127441406,48.86013412475586,100.8000717163086
2023-12-18,193.87591552734375,599.1300048828125,154.07000732421875,260.4257507324219,134.68679809570312,45.08616638183594,342.22943115234375,366.33929443359375,50.046409606933594,102.4391098022461
2023-12-19,194.91510009765625,604.6400146484375,153.7899932861328,261.166748046875,135.52981567382812,46.04335021972656,347.9295959472656,366.9389953613281,49.57368850708008,103.65860748291016
2023-12-20,192.82681274414062,596.0599975585938,152.1199951171875,257.1258239746094,137.2059783935547,45.15523910522461,346.8570861816406,364.3437194824219,48.08161163330078,101.6098403930664
2023-12-21,192.67837524414062,600.1400146484375,153.83999633789062,264.0418395996094,139.2689666748047,46.457801818847656,351.63372802734375,367.21429443359375,48.96007537841797,103.27813720703125
